code,drug_name,matched_product_name_en,matched_product_name_ar,matched_store_product_id,match_score,verified,match_method
85699,SULFAX OPTIMA GEL 120ML,SULFAX OPTIMA FORMULA GEL 120 GM,سولفاكس اوبتيما جل 120 مجم,2680567.0,83.6,ai_confirmed,ai_verified
47965,SULFAX PLUS GEL 60 GM,SULFAX PLUS MASSAGE GEL 60 GM,سولفاكس بلس جل مساج 60 جم,2605994.0,84.0,ai_confirmed,ai_verified
58576,SULFOZINC 10 MG SYRUP,SULFOZINC 10 MG / 5 ML SYRUP 80 ML,سلفوزنك 10 مجم / 5 مل شراب 80 مل,1462192.0,100.0,algo_match,token_set_ratio
56834,SULFOZINC 20 MG SYRUP,SULFOZINC 20 MG / 5 ML SYRUP 80 ML,سلفوزنك 20 مجم / 5 مل شراب 80 مل,2492817.0,100.0,algo_match,token_set_ratio
89180,SULPEPTA 25 MG 30 TABS,SULPEPTA 25 MG 30 TABS,بيبتا لايف 10 اقراص,2625293.0,100.0,algo_match,brand_index
80808,SUNGAZ MASSAGE SPRAY 100ML,,,,,,no_match
87285,sunnycarnitine 5 amp,,,,,,no_match
89005,SUNNYRROIDS RECTAL OINT. 15 GM,,,,,,no_match
90170,SUNSEIZ 500MG 30 TAB,,,,,,no_match
87562,SUNSILK SHAMPOO 350 ML + BALSAM 400 ML,,,,,,no_match
81435,SUNSILK THICK SHAMPOO 350M,SUNSILK THICK LONG SHAMPOO 350 ML,صن سيلك شامبو 350 مل كثيف لبني خصم,2603170.0,88.1,ai_confirmed,ai_verified
22840,SUPER CAL ZINC TAB,SUPER CAL ZINC 20 TABS.,سوبر كال زنك 20 اقراص,1858091.0,90.0,algo_match,brand_index
68914,SUPER MAG 30 TAB,,,,,,no_match
84517,SUPER OMEGA 30 CAPSULES,,,,,,
78178,SUPER YEAST 30-TAB,,,,,,no_match
89118,SUPERKIDS GUMMIES 60 CAP,SUPERKIDS GUMMIES 60 PIECES,سوبر كيدز مالتي فيتامين 60 قطعه,2306549.0,90.9,algo_match,token_set_ratio
89730,SUPERKIDS GUMMIES120 PIECES,,,,,,
74693,SUPLFECT 30 CAP,SUPLFECT 30 CAPS,سبلفكت 30 كبسول,1462346.0,96.8,algo_match,brand_index
91775,SUPRANIL 25 MG 30 CAP,SUPRANIL 25 MG 30 CAPS,سوبرانيل 25 مجم 30 كبسول,903886.0,97.7,algo_match,brand_index
32158,SUPRAX 100MG SYRUP 30ML,,,,,,no_match
73720,SUPRAX 100MG SYRUP 60ML,,,,,,no_match
74637,SUPRAX 200 MG 8 CAP,SUPRAX 200 MG 8 CAPS,سوبراكس 200 مجم 8 كبسول,903884.0,97.4,algo_match,brand_index
74410,SUPRAX 400 MG 5 CAP,SUPRAX 400 MG 5 CAPS,سوبراكس 400 مجم 5 كبسول,903885.0,97.4,algo_match,brand_index
32877,SUTRIM 200 TAB 20,,,,,,no_match
5911,SUTRIM SUSP,,,,,,no_match
91966,SUVREZA 10/20 MG 30 F.C.TABS,,,,,,no_match
77574,swabivent nebulizer solution 20 bottles,,,,,,no_match
92255,SWEET FITNESS STEVIA 25 SACHS,,,,,,no_match
70503,SWEETAL 100 SACHETS 100 G,,,,,,no_match
60145,SWEETAL 100 TAB,SWEETAL 100 TAB SUGAR,سويتال 100 اقراص,948640.0,83.3,ai_confirmed,ai_verified
67515,SWEETAL 25 SACHETS,SWEETAL 1 GM 25 SACHETS,سويتال 1 جم 25 اكياس,2126625.0,87.8,ai_confirmed,ai_verified
75760,SWEETAL 300 TAB SUGAR,SWEETAL 300 TAB SUGAR,سويتال 300 اقراص,2587850.0,100.0,algo_match,brand_index
56544,SWEETAL 50 SACHETS 100 G,,,,,,no_match
73338,SWEETAL 50 TAB,SWEETAL 50 TAB SUGAR,سويتال 50 اقراص,2436549.0,82.4,ai_confirmed,ai_verified
71851,SWEETAL 75 SACHETS,SWEETAL 1 G* 75 SACHETS,سويتال 1 جم 75 اكياس,2340703.0,87.8,ai_confirmed,ai_verified
63736,SWEETAL POWDERED SUGAR 250 GM,SWEETAL POWDERED SUGAR 250 GM,سويتال بودر 250 جم اصفر,2126624.0,100.0,algo_match,brand_index
84631,SWEETAL STEVIA 50 SACHETS 1 G,,,,,,
84630,SWEETAL STEVIA POWDERED SUGAR 250 GM,SWEETAL STEVIA POWDERED SUGAR 250 GM,سويتال ستيفيا بودر 250 جم اخضر,2583510.0,100.0,algo_match,brand_index
88964,SWELLARO 50 GM GEL,SWELLARO GEL 50 MG,سويلارو جل 50 جم,2043826.0,94.4,algo_match,brand_index
67846,SWISSLAC AR (1) 400 GM,SWISSLAC LF MILK 400 GM,سويسلاك ال اف لبن 400 جم,2637934.0,81.1,ai_confirmed,ai_verified
69226,SWISSLAC PREMIUM (1) 400 GM,,,,,,no_match
67849,SWISSLAC PREMIUM (2) 400 GM,,,,,,no_match
67848,SWISSLAC PREMIUM (3) 400 GM,,,,,,no_match
92259,SWIVEL 50GM CREAM,SWIVEL SOOTHING CREAM 50 GM,سويفل كريم 50 جم,2066468.0,82.8,ai_confirmed,ai_verified
86340,SYCOCETAM 1000 MG 20 F.C. TABS.,SYCOCETAM 1000 MG 20 F.C. TABS.,سيكوسيتام 1000 مجم 20 اقراص,904077.0,100.0,algo_match,brand_index
67239,SYCOCETAM 500 MG 20 TAB,SYCOCETAM 500 MG 20 F.C. TABS.,سيكوستام 500 اقراص ماركيرل,2680572.0,90.2,algo_match,brand_index
61540,SYCOCETAM ORAL SOLUTION 100 MG 120 ML,SYCOCETAM 100 MG / ML ORAL SOLN. 120 ML,سيكوسيتام 100 مجم / مل محلول للفم 120 مل,904079.0,88.0,ai_confirmed,ai_verified
49661,SYLVESTER 1 20 CAP,SYLVESTER 1 20 CAPS.,سيلفستر 1 20 كبسول,2369257.0,97.3,algo_match,brand_index
26248,SYMBICORT 160/4.5 120 DOSES,SYMBICORT 160 / 4.5 MCG / DOSE TURBUHALER 120 DOSES,سيمبيكورت 160 / 4.5 مكجم / جرعه 120 جرعه,2436673.0,82.6,ai_confirmed,ai_verified
73288,SYMBICORT 320 MCG 60 DOSES,,,,,,no_match
78127,Sympaprost 30cap,SYMPAPROST 8 MG 30 CAPS.,سيمبابروست 8 مجم 30 كبسول,2603085.0,82.1,ai_confirmed,ai_verified
89493,SYNAPSE Q10 PLUS 60 TABS.,,,,,,no_match
81334,synjardy 12.5mg/1000mg 60 tabs,,,,,,no_match
46929,SYNO-BAR SOAP 125GM,,,,,,no_match
81148,SYNOBAR-S SOAP 100GM,SYNOBAR SOAP 100 GM,سينوبار صابون 100 جم,948808.0,92.3,algo_match,brand_index
49259,SYNOBAR FACIAL CLEANSER 250 ML,,,,,,no_match
86761,SYNOBAR SKIN CLARIFYING GEL 100 GM,,,,,,no_match
92343,SYNOSEL ACE TAB,,,,,,no_match
75727,SYNTHECORTIN 40MG AMP,SYNTHECORTIN 40 MG / ML I.M AMP,سينثيكورتين 40 مجم / مل امبول,2644813.0,87.2,ai_confirmed,ai_verified
3656,SYNTOCINON 10IU 5AMP,,,,,,no_match
75682,SYSTANE 10 ML EYE GEL DROPS,SYSTANE EYE GEL DROPS 10 ML,سيستان جل بديل ثيلوتيرز جديد,2681179.0,100.0,algo_match,brand_index
52047,SYSTANE 10ML EYE DROPS,SYSTANE EYE DROPS 10 ML,سيستان قطره عاديه 10 مل,2347934.0,88.9,ai_confirmed,ai_verified
59850,SYSTANE ULTRA 10ML EYE DROPS,SYSTANE ULTRA EYE DROPS 10 ML,سيستان الترا قطره للعين 10 مل,2619885.0,91.2,algo_match,brand_index
47651,T4-THYRO 100 MCG 100 TABS,EMIRO TABS,ايميرو اقراص,2448960.0,82.4,ai_confirmed,ai_verified
47650,T4-THYRO 50MCG TAB,,,,,,no_match
75099,TABOCIN 100 MG 10 CAP,TABOCINE 100 MG 10 CAPS.,تابوسين 100 مجم 10 كبسول,2060271.0,95.5,algo_match,brand_index
90857,TADALANDRO 5 MG 30 F.C. TABS,TADALANDRO 5 MG 30 F.C. TABS,تادالاندرو 5 مجم 30 اقراص,2474725.0,100.0,algo_match,brand_index
85119,TADALIPTIS 20 MG 4 F.C. TABS.,,,,,,no_match
79699,TADALONG 20MG 4TABLETS,TADALONG 20 MG 4 TABS.,تادالونج 20 مجم 4 اقراص,2312758.0,83.7,ai_confirmed,ai_verified
79567,TADANERFI 20MG 4FILM,,,,,,no_match
91274,TADANERFI 5 MG 30 ORODISPERSIBLE FILMS.,TADANERFI 5 MG 30 ORODISPERSIBLE FILMS,تادانيرفي 5 مجم 30 فيلم,902868.0,100.0,algo_match,brand_index
79701,TADANERFI 5MG 20FILMS,,,,,,no_match
85628,TADARAXIA 20 MG 2TABS,TADARAXIA 20 MG 2 TAB,تاداراكسيا 20 مجم 2 اقراص,2128643.0,95.2,algo_match,token_set_ratio
90049,TADATRONA 5 MG 21 F.C. TABS.,TADATRONA 5 MG 21 TABS,تاداترونا 5 مجم 21 اقراص,2653446.0,91.7,algo_match,brand_index
82522,TAFLUPRO 30 SDU EYE DPS,,,,,,no_match
82521,TAFLUPRO PLUS SDU EYE DPS,,,,,,no_match
91868,TAMIFLU 75MG 10 CAPS,TAMIFLU 75 MG 10 CAPS.,تاميفلو 75 مجم 10 كبسول,2379001.0,87.8,ai_confirmed,ai_verified
18807,TAMOXIFEN 20 MG 20 TAB,TAMOXIFEN 20 MG 20 TABS.,تاموكسيفين 20 مجم 20 اقراص,2623180.0,97.8,algo_match,brand_index
57456,TAMSUL 0.4 MG 30 CAP,TAMSUL 0.4 MG 30 CAPSULE,تامسول 0.4 مجم 30 كبسول,1755232.0,90.9,algo_match,brand_index
28082,TAMSULIN 0.04 MG 28 CAP,,,,,,no_match
77982,TAMSULIN PLUS 20 TABS,TAMSULIN PLUS 6 / 0.4 MG 20 MR TABS.,تامسولين بلس 6 / 0.4 مجم 20 اقراص,902891.0,100.0,algo_match,token_set_ratio
79914,tantavair 160mcg 120 metered actuations,,,,,,no_match
75409,TANTUM 20ML GEL,TANTUM 5 % TOP. GEL 20 GM,تانتم جل 20 جم,2312770.0,80.0,ai_confirmed,ai_verified
73977,TANTUM ROSA SACHETS,,,,,,no_match
2390,TANTUM VERDE MOUTH WASH 125 ML,TANTUM VERDE 0.15 % MOUTH WASH 125 ML,تانتم فيرد غسول للفم 125 مل,2469126.0,89.6,ai_confirmed,ai_verified
84297,TAOLANA 10000IU 15 TABS,,,,,,no_match
tar,TARDANZA 60 MG 3 F.C. TABS,TARDANZA 60 MG 3 F.C. TABS.,تاردانزا 60 مجم 3 اقراص,1977259.0,100.0,algo_match,brand_index
74269,TAREG 160 MG 14 CAP,TAREG 160 MG 14 F.C. TAB,تارج 160 مجم 14 اقراص,902871.0,81.0,ai_confirmed,ai_verified
73390,TAREG 160 MG 28 TAB,TAREG 160 MG 28 F.C. TAB.,تارج 160 مجم 28 اقراص,902874.0,90.5,algo_match,brand_index
73471,TAREG 320 MG 10 TAB,TAREG 320 MG 10 F.C. TAB.,تارج 320 مجم 10 اقراص,2312761.0,90.5,algo_match,brand_index
74292,TAREG 40MG 15TAB,,,,,,no_match
73940,TAREG 80MG 14CAP,,,,,,no_match
74597,TARGO 750 MG 10 TAB,TARGOFLOXIN 750 MG 10 F.C.TAB,تارجوفلوكسين 750 مجم 10 اقراص,902875.0,81.2,ai_confirmed,ai_verified
89448,TARGOCID 200 MG VIAL FOR I.V/I.M INJ,TARGOCID 200 MG VIAL FOR I.V / I.M INJ.,تارجوسيد 200 امبول,2683240.0,91.9,algo_match,brand_index
89459,TARGOCID 400 MG VIAL FOR I.V/I.M INJ,TARGOCID 400 MG VIAL FOR I.V / I.M INJ.,تارجوسيد 400 مجم امبول,2326807.0,91.9,algo_match,brand_index
90283,TARGOMASH COMB 160/12.5MG 30 F.C. TABS,TARGOMASH COMB 160 / 12.5 MG 30 F.C. TABS,تارجوماش كومب 160 / 12.5 مجم 30 اقراص,2304392.0,83.1,ai_confirmed,ai_verified
90850,TARGOZYM 20TAB,TARGOZYM 60 MG 20 TABS,تارجوزيم 60 مجم 20 اقراص,1658109.0,88.9,ai_confirmed,ai_verified
27532,TARIFLOX 400 mg 10 TAB,TARIFLOX 400 MG 10 TABS.,تاريفلوكس 400 مجم 10 اقراص,902881.0,97.8,algo_match,brand_index
74412,TARIVID 200 MG 10 TAB,TARIVID 200 MG 10 F.C. TAB.,تاريفيد 200 مجم 10 اقراص,2469117.0,91.3,algo_match,brand_index
73636,TAROLIMUS OINTMENT 15 GM,TAROLIMUS 0.03 % TOPICAL OINT. 15 GM,تاروليموس 0.03 % مرهم 15 جم,2469116.0,83.3,ai_confirmed,ai_verified
73845,TAVACIN 500 MG 5 TAB,TAVACIN 500 MG 5 F.C. TAB.,تافاسين 500 مجم 5 اقراص,1396095.0,90.9,algo_match,brand_index
73835,TAVACIN 750 MG 5 TAB,TAVACIN 750 MG 5 F.C. TAB.,تافاسين 750 مجم 5 اقراص,1744772.0,90.9,algo_match,brand_index
18748,TAVANIC 500MG 5 TAB,TAVANIC 500 MG 5 F.C.TAB,تافانيك محلول وريدي / سانوفي افنتس,2674661.0,88.4,ai_confirmed,ai_verified
73976,TAVANIC VIAL 500MG/100ML,,,,,,no_match
86413,TAVINIFLOX 750 MG 5 TAB,,,,,,no_match
86412,TAVIXINOR 500 MG 5 TAB,TAVIXINOR 500 MG 5 F.C. TABS.,تافيكسينور 500 مجم 5 اقراص,2475646.0,89.8,ai_confirmed,ai_verified
64046,TAVONIFLOX 500 MG 7 TAB,,,,,,no_match
64015,TAVONIFLOX 750 MG 7 TAB,,,,,,no_match
84797,TAVONIZA 10MG 20TAB,TAVONIZA 10 MG 20 F.C.TABS.,تافونيزا 10 مجم 20 اقراص,2192772.0,85.7,ai_confirmed,ai_verified
84792,TAVONIZA 20 MG 20 TABS,TAVONIZA 20 MG 20 F.C.TABS.,تافونيزا 20 مجم 20 اقراص,902886.0,91.7,algo_match,brand_index
26526,TEARS GUARD DROPS,TEARS GUARD 0.3 % EYE DROPS 15 ML,تيرز جارد 0.3 % قطره للعين 15 مل,2145564.0,100.0,algo_match,token_set_ratio
13405,TEARS NATURAL DROPS,,,,,,no_match
74463,TEBOFORTIN 40 MG 30 TAB,TEBOFORTIN 40 MG 30 F.C.TAB.,تيبوفورتين 40 مجم 30 اقراص,903026.0,92.0,algo_match,brand_index
74716,TEBOFORTIN 40 MG ORAL DROPS,TEBOFORTIN 40 MG / ML ORAL DROPS 30 ML,تيبوفورتين 40 مجم / مل قطره 30 مل,1739443.0,83.1,ai_confirmed,ai_verified
84323,TEBOFORTIN FORTE 80MG 30TAB,,,,,,no_match
73727,TEBONINA FORTE 40 MG 20 TAB,TEBONINA FORTE 40 MG 20 F.C. TAB.,تيبونينا فورت 40 مجم 20 اقراص,2453954.0,93.1,algo_match,brand_index
67302,TECAVIR 0.5 MG 30 TAB,TECAVIR 0.5 MG 30 F.C. TAB.,تيكافير 0.5 مجم 30 اقراص,2535682.0,91.3,algo_match,brand_index
74681,TECAVIR 1 MG 30 TAB,TECAVIR 1 MG 30 F.C.TAB.,تيكافير 1 مجم 30 اقراص,2385394.0,90.5,algo_match,brand_index
79495,TECHNOSPIRON 21 TABLETS,TECHNOSPIRON 0.03 / 3 MG 21 F.C.TAB.,تيكنوسبيرون 0.03 / 3 مجم 21 اقراص,903044.0,85.0,ai_confirmed,ai_verified
75560,TECNOVULA 50 MG 20 TAB,TECNOVULA 50 MG 20 TABS.,تيكنوفيولا 50 مجم 20 اقراص,2145511.0,97.8,algo_match,brand_index
25173,TEGRAL 200MG 10TAB,,,,,,no_match
20625,TEGRAL 200MG 50TAB,,,,,,no_match
27163,TEGRETOL 200MG 30TAB,TEGRETOL 200 MG 30 TAB.,تيجريتول 200 مجم 30 اقراص,2149128.0,85.7,ai_confirmed,ai_verified
43012,TEGRETOL CR 200MG 20 TAB,,,,,,no_match
46303,TEGRETOL CR 400MG 20TAB,,,,,,no_match
21352,TEKLO 30TAB,TEKLO 30 TABS.,تكلو 30 اقراص,2561180.0,91.7,algo_match,brand_index
30305,TELFAST 120MG 20 TAB,TELFAST 120 MG 20 F.C. TABS,تلفاست 120 مجم 20 اقراص,2326808.0,87.0,ai_confirmed,ai_verified
73138,TELFAST 180 MG 20 TAB,TELFAST 180 MG 20 F.C. TABS,تلفاست 180 مجم 20 اقراص,902967.0,89.4,ai_confirmed,ai_verified
73379,TELFAST 30MG/5ML SUSP. 100 ML,TELFAST 30 MG / 5 ML SUSP. 100 ML,تلفاست 30 مجم / 5 مل شراب 100 مل,2475609.0,86.7,ai_confirmed,ai_verified
79887,TELFAST DECONGESTANT 60/120MG 10 TABS.,,,,,,no_match
59454,TEMODAL 100 MG 5 TAB MSD,,,,,,no_match
91748,TEMPORAL 1000 MG 20 TABS,TEMPORAL 1000 MG 20 TAB,تيمبورال 1000 مجم 20 اقراص,2448559.0,97.9,algo_match,brand_index
22022,TEMPORAL SYP 60 ML,TEMPORAL 250 MG / 5 ML SUSP. 60 ML,تيمبورال 250 مجم / 5 مل شراب 60 مل,2435913.0,87.5,ai_confirmed,ai_verified
63314,TENAVIRON 300 MG 30 TABLETS,TENAVIRON 300 MG 30 TABLETS,تينافيرون 300 مجم 30 اقراص,2127084.0,100.0,algo_match,brand_index
79783,TENDOCAL 15 SACHETS,TENDOCAL 15 SACHETS,تندوكال 15 اكياس,2683004.0,100.0,algo_match,brand_index
88603,TENDOZYME 20 F.C.TABS,TENDOZYME 20 FILM COATED TAB,تيندوزايم 20 اقراص,2646842.0,81.6,ai_confirmed,ai_verified
89458,TENOFENAMIDE 25 MG 30 TABS,,,,,,no_match
46845,TENORETIC 14 TAB,TENORETIC 100 / 25 MG 14 F.C.TAB.,تينوريتك 100 / 25 مجم 14 اقراص,2197788.0,100.0,algo_match,token_set_ratio
80959,TENORMIN 100MG 28TABS,TENORMIN 100 MG 28 F.C.TAB.,تينورمين 100 مجم 28 اقراص,2260753.0,83.3,ai_confirmed,ai_verified
31363,TENORMIN 50 MG 14 TAB,TENORMIN 50 MG 28 F.C.TAB.,تينورمين 50 مجم 28 اقراص,1658241.0,82.6,ai_confirmed,ai_verified
46486,TENORMIN 50MG TAB,TENORMIN 50 MG 28 F.C.TAB.,تينورمين 50 مجم 28 اقراص,1658241.0,81.0,ai_confirmed,ai_verified
89536,TENTAVAIR 160MCG/ACTUATION INHALER 120 DOSES,TENTAVAIR 160 MCG / ACTUATION INHALER 120 DOSES,تنتافير 160 مكجم 120 جرعه,2306137.0,87.9,ai_confirmed,ai_verified
79266,TENTAVAIR 80MCG 120 METERED ACTUATION,,,,,,no_match
67466,TERBECOMASIL SPRAY 30 ML,TERBECOMASIL 1 % SPRAY 30 ML,تيربوكومازيل 1 % بخاخ 30 مل,2608707.0,92.3,algo_match,brand_index
64456,TERBIN 250 MG 14 TAB,TERBIN 250 MG 14 TAB.,تيربين 250 مجم 14 اقراص,2326610.0,100.0,algo_match,brand_index
30172,TERBIN CREAM,TERBIN 1 % CREAM 15 GM,تيربين 1 % كريم 15 جم,2159524.0,100.0,algo_match,token_set_ratio
55274,TERHEXINE 120 ML SYRUP,,,,,,no_match
89742,TERMINAL HAIR LOTION SPRAY 110 ML,TERMINAL HAIR SPRAY 110 ML,تيرمينال بخاخ للشعر 110 مل,2157773.0,88.1,ai_confirmed,ai_verified
92154,TERMINAL SHAMPOO,TERMINAL SHAMPOO 200 ML,تيرمينال شامبو 200 مل,1737998.0,82.1,ai_confirmed,ai_verified
TN,TERRAMYCIN EYE OINT,TERRAMYCIN EYE OINT. 5 GM,تيراميسين مرهم للعين 5 جم,2156866.0,88.4,ai_confirmed,ai_verified
90355,TERRY MIX NAIL LOTION 15ML,,,,,,no_match
91950,TESTERIOL 750MG/3ML I.M. VIAL,TESTERIOL 750 MG / 3 ML I.M VIAL,تيستيريول 750 مجم / 3 مل امبول,2338719.0,86.7,ai_confirmed,ai_verified
91672,TESTOASPIRE 1000MG 60 TABLETS,,,,,,no_match
20635,TETANUS ANTITOXIN .1500IU .1ML 1ML. AMP,TETANUS ANTITOXIN 1500 IU / ML 10 AMP.,تيتانوس انتي توكسن 1500 وحده 10 امبول,2624869.0,89.9,ai_confirmed,ai_verified
88907,TETRA CARE HAIR SHAMPOO 200 ML,TETRA CARE SHAMPOO 200 ML,تترا كير شامبو 200 مل,2498754.0,90.9,algo_match,brand_index
77043,TETRA GLOW SENSITIVE ZONE FOAM 200 ML,TETRA GLOW SENSITIVE ZONE FOAM CLEANSER 200 ML,تتراجلو غسول فوم للمناطق الحساسه 200 مل,2428575.0,89.2,ai_confirmed,ai_verified
87243,TETTELLO BALSAM 200ML SPRAY,,,,,,no_match
56077,TEXACORT 0.1 % CREAM 20 GM,TEXACORT 0.1 % TOP. LIPOCREAM 20 GM,تيكساكورت 0.1 % ليبوكريم 20 جم,1396144.0,87.0,ai_confirmed,ai_verified
12491,THALIX 100 MG 30 CAP $$$,,,,,,no_match
92338,THE ORDINARY BUFFET SERUM 30ML.,,,,,,no_match
85627,THE ORDINARY PEELING SOLUTION SERUM 30ML.,,,,,,no_match
90267,THIODIO 600MG 30 CAP,THIODIO 600 MG 30 CAPS,ثيوديو 600 مجم 30 كبسول,1779760.0,85.7,ai_confirmed,ai_verified
85326,THIODIO COMB 600 MG 30CAPS,THIODIO COMB 600 MG 30 TAB,ثيوديو 600 عادي اقراص,2681841.0,84.6,ai_confirmed,ai_verified
60324,THIONERV 300 MG 20 TAB,THIONERV 300 MG 20 TAB.,ثيونيرف 300 مجم 20 اقراص,2669466.0,100.0,algo_match,brand_index
74151,THIOTACID 300 MG 30 TAB,THIOTACID 300 MG 30 TAB.,ثيوتاسيد 300 مجم 30 اقراص,2293068.0,100.0,algo_match,brand_index
85213,THIOTACID 600 ORIGINAL 30 TABS,THIOTACID 600 MG 30 TABS.,ثيوتاسيد اوريجينال 600 مجم 30 اقراص,1750610.0,85.2,ai_confirmed,ai_verified
81142,THIOTACID 600 ORIGINAL MG 20 TAB,,,,,,no_match
59894,THIOTACID COMPOUND 300 MG 30 CAP,THIOTACID COMPOUND 300 MG 30 CAPS.,ثيوتاسيد مركب 300 مجم 30 كبسول,944157.0,98.5,algo_match,brand_index
85898,THIOTACID COMPOUND 600 MG 30 CAP,THIOTACID COMPOUND 600 MG 30 F.C.CAPLETS,ثيوتاسيد مركب 600 مجم 30 كبسول,2435932.0,88.9,ai_confirmed,ai_verified
92490,THIOTACID PLUS XR 30 F.C. TABS.,THIOTACID 600 MG 30 TABS.,ثيوتاسيد اوريجينال 600 مجم 30 اقراص,1750610.0,82.9,ai_confirmed,ai_verified
74017,THIOTEX 300 MG 30 CAP,THIOTEX 300 MG 30 CAPS.,ثيوتكس 300 مجم 30 كبسول,903070.0,97.7,algo_match,brand_index
91447,THIOTEX FORTE 600 MG 20CAP,THIOTEX FORTE 600 MG 20 CAPS,ثيوتكس فورت 600 مجم 20 كبسول,2668505.0,85.2,ai_confirmed,ai_verified
73422,THIOTEX FORTE 600 MG 30CAP,THIOTEX FORTE 600 MG 30 CAPS,ثيوتكس فورت 600 مجم 30 كبسول,939289.0,85.2,ai_confirmed,ai_verified
90271,THORMOXIBAN 10MG/10TAB,THORMOXIBAN 10 MG 10 F.C. TABS,ثورموكسيبان 10 مجم 10 اقراص,2501003.0,82.9,ai_confirmed,ai_verified
80214,three 400 drops 30ml,THREE DROPS 400 I.U. / 0.5 ML 30 ML,ثري دروبس 400 قطره 30 مل,1744648.0,85.7,ai_confirmed,ai_verified
80213,three 600 drops 30ml,THREE DROPS 600 I.U / 0.5 ML 30 ML,ثري دروبس 600 قطره 30 مل,2499082.0,85.7,ai_confirmed,ai_verified
28330,THREE ZED 120 ML LOTION,THREE ZED TOPICAL LOTION 120 ML,ثري زيد لوشن 120 مل,2435923.0,85.2,ai_confirmed,ai_verified
56726,THROMBEX cream 40 g,,,,,,no_match
52070,THROMBEX DNA GEL 40 G,THROMBEXX DNA 1120 I.U / 100 GM CREAM 40 GM,ثرومبكس دي ان ايه 1120 وحده / 100 جم كريم 40 جم,1661341.0,81.0,ai_confirmed,ai_verified
54471,THROMBEXX DNA GEL40 G,THROMBEXX DNA 1120 I.U / 100 GM CREAM 40 GM,ثرومبكس دي ان ايه 1120 وحده / 100 جم كريم 40 جم,1661341.0,81.0,ai_confirmed,ai_verified
90674,THROMBOLINTA 90MG 30TAB,,,,,,no_match
88921,THYROCARBIN 5 MG 100 F.C. TABS,THYROCARBIN 5 MG 100 F.C. TABS.,ثايروكاربين 5 مجم 100 اقراص,2129203.0,100.0,algo_match,brand_index
84912,THYROCARBIN 5MG 50 TABS,THYROCARBIN 5 MG 50 F.C. TABS.,ثايروكاربين 5 مجم 50 اقراص,2129146.0,86.3,ai_confirmed,ai_verified
3538,THYROCIL 50 MG 30TAB,THYROCIL 50 MG 30 TABS.,ثايروسيل 50 مجم 30 اقراص,2635862.0,81.0,ai_confirmed,ai_verified
84738,THYROXINE 100MCG 100 TAB,,,,,,no_match
84839,THYROXINE50 MG 100 TABLETS,,,,,,no_match
88835,TIADO CONDITIONER 250 ML,,,,,,no_match
84959,Tiapride-Clavita Pharma 137.9 mg/ml 30ml Solution,,,,,,no_match
47360,TICANASE NASAL SPRAY,TICANASE 0.05 % NASAL SPRAY 12 GM,تيكانيز 0.05 % بخاخ للانف 12 جم,903042.0,100.0,algo_match,token_set_ratio
79267,TICANASE PLUS 125/50 MCG NASAL SPRAY 15 ML,,,,,,no_match
90602,tidy fair lotion,,,,,,no_match
26174,TIGER KING 10 TAB,,,,,,no_match
79781,TIGINT PLUS 10 SACHETS,TIGINT PLUS 10 SACHETS,تيجنت بلس 10 اكياس,2182289.0,100.0,algo_match,brand_index
86435,TIMBESTATIN 10/20 MG 14 F.C TAB,TIMBESTATIN 10 / 20 MG 14 F.C.TAB.,تيمبستاتين 10 / 20 مجم 14 اقراص,2498661.0,87.5,ai_confirmed,ai_verified
75181,TIMOGEN SYRUP 120 ML,TIMOGEN 10 MG / 5 ML SYRUP 120 ML,تيموجين 10 مجم / 5 مل شراب 120 مل,2170318.0,100.0,algo_match,token_set_ratio
28194,TIMOLOL 0.5% DROPS,TIMOLOL 0.5 % EYE DROPS 5 ML,تيمولول 0.5 % قطره للعين 5 مل,2129687.0,83.9,ai_confirmed,ai_verified
58189,TINEAREST 15 GM CREAM,,,,,,no_match
85256,TINIFLOXACIN 20TAB,TINIFLOXACIN 20 TAB.,تنيفلوكساسين 20 اقراص,903056.0,97.3,algo_match,brand_index
63226,TINIFLOXACIN 600MG 10 TAB,,,,,,no_match
40043,TINOX CREAM,TINOX 1 % CREAM 15 GM,تينوكس 1 % كريم 15 جم,2625820.0,100.0,algo_match,token_set_ratio
77297,TIOCON CREAM,TIOCON 1 % CREAM 20 GM,تيوكون كريم 20 جم,2674342.0,100.0,algo_match,token_set_ratio
87242,TIPTOP GEL 50 GM,TIPTOP MOISTURIZING GEL 50 GM,تيب توب جل مرطب 50 جم,2113356.0,100.0,algo_match,token_set_ratio
57182,TIRALEPSY 1000 MG 20 F.C. TAB,TIRALEPSY 1000 MG 20 F.C. TAB,تيراليبسي 1000 مجم 20 اقراص,2129079.0,100.0,algo_match,brand_index
73864,TIRALEPSY 1000 MG 20 TAB,TIRALEPSY 1000 MG 20 F.C. TAB,تيراليبسي 1000 مجم 20 اقراص,2129079.0,92.3,algo_match,brand_index
86379,TIRALEPSY 1000MG 30 F.C. TAB,TIRALEPSY 1000 MG 20 F.C. TAB,تيراليبسي 1000 مجم 20 اقراص,2129079.0,87.3,ai_confirmed,ai_verified
73622,TIRALEPSY 500 MG 30 TAB,TIRALEPSY 500 MG 30 F.C. TAB.,تيراليبسي 500 مجم 30 اقراص,2535840.0,92.0,algo_match,brand_index
