code,drug_name,matched_product_name_en,matched_product_name_ar,matched_store_product_id,match_score,verified,match_method,ai_confidence,ai_review_confidence
73847,CEPOREX 500MG 12 TAB,CEPOREX 500 MG 12 TABLETS,كيبوركس 500 مجم 12 اقراص,1565220.0,91.3,algo_match,brand_index,,
59722,CERAZETTE 28 TAB,CERAZETTE 75 MCG 28 TABS.,سيرازيت 75 مكجم 28 اقراص,1396862.0,80.0,ai_confirmed,ai_verified,0.0,
47194,CEREBRO 400MG 30CAP,CEREBRO 400 MG 30 CAPS.,سيريبرو 400 مجم 30 كبسول,2535896.0,97.7,algo_match,brand_index,,
22359,CEREBRO FORTE SYRUP,,,,,,no_match,,
59681,CEREBROCETAM 1MG 6 AMP,CEREBROCETAM 1 GM / 5 ML 6 AMP.,سيريبروسيتام 1 جم / 5 مل 6 امبول,,83.0,ai_confirmed,ai_verified,0.0,
84806,CEREBROFORTE 1200 MG 30 TAB,CEREBROFORTE 1200 MG 30 F.C. TAB,سيربروفورت 1200 مجم 30 اقراص,,93.1,algo_match,brand_index,,
79170,CEREBROFORTE 20% SYRUP 120ML,CEREBROFORTE 20 % SYRUP 120 ML,سيربروفورت 20 % شراب 120 مل,2466151.0,94.9,algo_match,brand_index,,
40320,CEREBROFORTE 800 MG 30 TAB,CEREBROFORTE 800 MG 30 F.C. TAB.,سيربروفورت 800 مجم 30 اقراص,1276215.0,92.9,algo_match,brand_index,,
36804,CEREBROLYSIN AMP 1ML,CEREBROLYSIN 215.2 MG / ML I.M. / I.V. 10 AMPS ( 1 ML),سيريبروليسين 215.2 مجم / مل 10 امبول 1 مل,,89.5,ai_confirmed,ai_verified,0.0,
37493,CEREBROLYSIN AMP 5ML,CEREBROLYSIN 215.2 MG / ML I.M. / I.V. 5 AMPS ( 5 ML),سيريبروليسين 215.2 مجم / مل 5 امبول 5 مل,2463951.0,90.5,algo_match,partial_token_sort_ratio,,
56135,CEREBROMAP 200 MG 30 CAP,CEREBROMAP 200 MG 30 CAPS.,سيريبروماب 200 مجم 30 كبسول,904002.0,98.0,algo_match,brand_index,,
88452,Cerebronal 45 capsules,CEREBRONAL 45 CAPS,سريبرونال 45 كبسول,2682772.0,90.0,algo_match,brand_index,,
78552,CEREBROPROVE ORAL SOLU 30ML,CEREBROPROVE 100 MG / ML ORAL SOLN. 30 ML,سيريبروبروف 100 مجم / مل 30 مل,903999.0,90.2,algo_match,token_set_ratio,,
72845,CERELAC 3 FRUITS WHEAT & MILK 250 GM,CERELAC 3 FRUITS + WHEAT WITH MILK 250 G,سيريلاك 3 فواكه + قمح بالحليب 250 جم,2673308.0,89.5,ai_confirmed,ai_verified,0.0,
26977,CERELAC 3 FRUITS&WHEAT WITH MILK 125 GM,CERELAC 3 FRUITS WHEAT MILK 125 GM,سيريلاك 3 فواكه + قمح بالحليب 125 جم,989138.0,84.9,ai_confirmed,ai_verified,0.0,
74953,CERELAC NESTLE DATES & WHEAT 125 GM,,,,,,no_match,,
20586,CERELAC NESTLE RICE 125 GM,,,,,,no_match,,
59760,CERELAC RICE WITH MILK 250GM,,,,,,no_match,,
81127,CERELAC RISE WITH OUT MILK 125GM,,,,,,no_match,,
56934,CERELAC WHEAT 125 GM,,,,,,no_match,,
72885,CERELAC WHEAT AND MILK 125 GM,,,,,,no_match,,
79025,CERELAC ارز وخضار,,,,,,no_match,,
88482,CERVETOLKA-CO 60ML SYP,CERVETOLKA CO ORAL SUSP. 60 ML,سيرفيتولكا كو شراب 60 مل التوت,2422941.0,84.6,ai_confirmed,ai_verified,0.0,
86456,CERVETOLKA 1000 15 SACH,CERVETOLKA 1000 MG 15 SACHETS,سيرفيتولكا 1000 مجم 15 اكياس,2146550.0,88.5,ai_confirmed,ai_verified,0.0,
87785,CERVETOLKA 250 MG 60 ML ORAL SOLUTION,CERVETOLKA 250 MG / 5 ML ORAL SUSP. 60 ML,سيرفيتولكا شراب 60 مل فراوله,2193684.0,80.5,ai_confirmed,ai_verified,0.0,
86996,CERVETOLKA 500 MG 20 CAPS,CERVETOLKA 500 MG 20 CAPS.,سيرفيتولكا 500 مجم 20 كبسول,2185405.0,100.0,algo_match,brand_index,,
88063,CERVETOLKA ADVANCE 20 CAPS.,CERVETOLKA ADVANCE 20 CAPS.,سيرفيتولكا ادفانس 20 كبسول,2146548.0,100.0,algo_match,brand_index,,
88113,CERVETOLKA FORTE 500MG SYRUP 30ML,CERVETOLKA FORTE 500 MG / 5 ML ORAL SUSP. 30 ML,سيرفيتولكا فورت 500 مجم / 5 مل شراب 30 مل,2378213.0,81.5,ai_confirmed,ai_verified,0.0,
87734,cervetolka plus 500/50 20tab,,,,,,no_match,,
23001,CERVITAM 20 CAP,CERVITAM 20 CAPS.,سيرفيتام 20 كبسول,2313212.0,96.8,algo_match,brand_index,,
80127,CESANA 30 SACHETS,CESANA 30 SACHETS,سيزانا 30 كيس,,100.0,algo_match,brand_index,,
30311,CETAFEN-N SYRUP 120 ML,CETAFEN N 120 ML SUSP.,سيتافين ان 120 مل شراب,1675905.0,93.0,algo_match,brand_index,,
47274,CETAFEN 30 TAB,CETAFEN 30 TAB.,سيتافين 30 اقراص,1740139.0,100.0,algo_match,brand_index,,
81040,CETAFEN PLUS 30 TAB.,CETAFEN PLUS 30 TAB.,سيتافين بلس 30 اقراص,2329394.0,100.0,algo_match,brand_index,,
83962,CETAL 1000MG 15 TABS.,CETAL 1000 MG 15 TABS,سيتال 1 جم اقراص جديد,2641805.0,100.0,algo_match,brand_index,,
73312,CETAL 120 MG 5 INFANTILE SUPP.,CETAL 120 MG 5 INFANTILE SUPP.,سيتال 120 مجم 5 لبوس للاطفال,1261028.0,100.0,algo_match,brand_index,,
73311,CETAL 250MG/5ML SUSP. 60ML,CETAL 250 MG / 5 ML 60 ML SUSP.,سيتال 250 مجم / 5 مل 60 مل شراب,1396846.0,89.7,ai_confirmed,ai_verified,0.0,
74364,CETAL 500 MG 20 TAB,CETAL 500 MG 20 TAB.,سيتال 500 مجم 20 اقراص,2473764.0,100.0,algo_match,brand_index,,
61820,CETAL COLD & FLU 20 CAP,CETAL COLD FLU 20 CAPLETS,سيتال كولد اند فلو 20 كبسول,,87.5,ai_confirmed,ai_verified,0.0,
73597,CETAL DROPS 100 MG,CETAL 100 MG / ML ORAL DROPS 15 ML,سيتال 100 مجم / مل قطره 15 مل,903978.0,100.0,algo_match,token_set_ratio,,
77760,CETAL EXTRA 20-TAB,CETAL EXTRA 20 TABS.,سيتال اكسترا 20 اقراص,2436593.0,97.3,algo_match,brand_index,,
60749,CETAL SINUS 20TAB,CETAL SINUS 20 CAPLETS,سيتال سينس 20 كبسول,,87.5,ai_confirmed,ai_verified,0.0,
22485,CETRAK SYRUP,CETRAK 1 MG / ML SYRUP 120 ML,سيتراك 1 مجم / مل شراب 120 مل,2113462.0,100.0,algo_match,token_set_ratio,,
49750,CETROTIDE 0.25 MG 1 SYRING,CETROTIDE 0.25 MG 1 PD. FOR SOL. FOR INJ,سيتروتيد 0.25 مجم 1 امبول,,84.4,ai_confirmed,ai_verified,0.0,
91639,CETROTIDE 0.25 MG 7 SYRING,CETROTIDE 0.25 MG 7 PD. FOR SOL. FOR INJ,سيتروتيد 0.25 مجم 7 امبول,,84.4,ai_confirmed,ai_verified,0.0,
2771,CEVAMOL EFF TAB,,,,,,no_match,,
1385,CEVITIL EFF TAB,,,,,,no_match,,
57745,CH ALPHA 10 SACHETS,CH ALPHA 10 SACHETS,سي اتش الفا 10 اكياس,2452786.0,100.0,algo_match,brand_index,,
75392,CH ALPHA PLUS 10 SACHETS,CH ALPHA PLUS 10 SACHETS,سي اتش الفا اكياس بلس قديم,2630790.0,100.0,algo_match,brand_index,,
91249,CHANCY 30 SUBLINGUAL TABLETS,CHANCY 30 SUBLINGUAL TABLETS,شانسي 30 اقراص تحت اللسان,2509014.0,100.0,algo_match,brand_index,,
90272,char charcoal cap,,,,,,no_match,,
90258,CHARCLONE 1000MG 30 TABS.,CHARCLONE 1000 MG 30 TABS,شاركلون 1000 مجم 30 اقراص,,100.0,algo_match,brand_index,,
88505,CHARCLONE 250MG,CHARCLONE 250 MG 30 CAPS,شاركلون 250 مجم 30 اقراص,2060155.0,80.0,ai_confirmed,ai_verified,0.0,
89640,CHARCLONE ADVANCE 30CAPS,CHARCLONE ADVANCE 30 CAPS,شاركلون ادفانس 30 اقراص,2366794.0,100.0,algo_match,brand_index,,
90461,CHARCOAL 20CAP,CHARCOAL 20 CAPS,شاركول 20 اقراص,1162455.0,96.8,algo_match,brand_index,,
91120,charcodoll 30 caps,CHARCODOLL 30 CAPS,شاركودول 30 كبسول,2499909.0,100.0,algo_match,brand_index,,
88072,CHARNOZAM 30CAPS,CHARNOZAM 30 CAP,شارنوزام 30 كبسول,2400814.0,97.0,algo_match,brand_index,,
89605,chartoreg 40mg 28tab,CHARTOREG 40 MG 28 TAB,شارتوريج 40 مجم 28 اقراص,2295906.0,100.0,algo_match,brand_index,,
87920,CHARTOREG 80 MG 28 TABLETS,CHARTOREG 80 MG 28 TAB.,شارتوريج 80 مجم 28 اقراص,2143370.0,91.7,algo_match,brand_index,,
89318,CHARTOREG CO 40 / 10 MG 28 TABS,CHARTOREG CO 40 / 10 MG 28 TABS.,شارتوريج كو 40 / 10 مجم 28 اقراص,2146251.0,100.0,algo_match,brand_index,,
91244,CHARTOREG CO 80 / 10 MG 28 TABS,CHARTOREG CO 80 / 10 MG 28 TABS.,شارتوريج كو 80 / 10 مجم 28 اقراص,1658950.0,100.0,algo_match,brand_index,,
91423,CHARTOREG CO 80 / 5 MG 28 TABS,CHARTOREG CO 80 / 5 MG 28 TABS.,شارتوريج كو 80 / 5 مجم 28 اقراص,2670862.0,100.0,algo_match,brand_index,,
88095,CHARTOREG PLUS 40/12.5 28TAB,CHARTOREG PLUS 40 / 12.5 MG 28 TABS,شارتوريج بلس 40 / 12.5 مجم 28 اقراص,1321438.0,84.4,ai_confirmed,ai_verified,0.0,
86906,CHARTOREG PLUS 80/12.5 28TAB,CHARTOREG PLUS 40 / 12.5 MG 28 TABS,شارتوريج بلس 40 / 12.5 مجم 28 اقراص,1321438.0,84.4,ai_confirmed,ai_verified,0.0,
91026,CHARTOREG TRIO 5 / 12.5 / 80 MG 28 TABS.,CHARTOREG TRIO 5 / 12.5 / 80 MG 28 TABS.,شارتوريج تريو 5 / 12.5 / 80 مجم 28 اقراص,2177350.0,100.0,algo_match,brand_index,,
91733,CHEMICETRIZINE 5 MG20 TAB,CHEMICETRIZINE 5 MG 20 TABS,كيمسيتريزين 5 مجم 20 اقراص,,98.1,algo_match,brand_index,,
90129,CHEWMEUP MA GUMMY/60,,,,,,no_match,,
91057,CHICKS BREATH FOR KIDS 120ML,,,,,,no_match,,
90199,CHICKS GROWEE SYRUP 250ML,CHICKS GROWEE SYRUP 250 ML,تشكس جرووي للاطفال بالنعناع 250 مل 290,2625997.0,100.0,algo_match,brand_index,,
91353,CHICKS IMMUNE FOR KIDS SYRUP 250 ML,CHICKS IMMUNE FOR KIDS SYRUP 250 ML,تشيكس اميون كيدز شراب 250 مل,2316455.0,100.0,algo_match,brand_index,,
91315,CHICKS OMEGA D3 FOR KIDS SYRUP 120 ML,,,,,,no_match,,
91314,CHICKS OMEGA D3 FOR KIDS SYRUP 250 ML,CHICKS OMEGA D 3 SYRUP 250 ML,تشيكس اوميجا دي 3 شراب 250 مل,2253019.0,86.6,ai_confirmed,ai_verified,0.0,
90735,CHICKS VIT 250ML SYP,CHICKS VIT SYRUP 250 ML,تشكس فيت شرب برتقال,2653960.0,95.5,algo_match,brand_index,,
60745,CHITO 500 60 CAP,CHITO 500 MG 60 CAPS.,شيتو 500 مجم 60 كبسول,904153.0,88.9,ai_confirmed,ai_verified,0.0,
73906,CHITOCAL 60 CAP,CHITOCAL 60 CAPS.,شيتوكال 60 كبسول,2633538.0,96.8,algo_match,brand_index,,
90681,CHITOSEAL CREAM 50GM,CHITOSEAL CREAM 50 GM,شيتوسيل كريم 50 جم,2146126.0,100.0,algo_match,brand_index,,
80104,CHOCO LOVE CHOCO,,,,,,no_match,,
85975,CHOCO MONSTER 10 SACHETS,CHOCO MONSTER POWDER 10 SACHETS,شوكو مونستر بودره 10 اكياس,1547853.0,87.3,ai_confirmed,ai_verified,0.0,
65698,CHOLEROSE 10MG 21 TAB,CHOLEROSE 10 MG 21 F.C.TAB.,كوليروز 10 مجم 21 اقراص,2315067.0,91.7,algo_match,brand_index,,
67344,CHOLEROSE 20 MG 21 TAB,CHOLEROSE 20 MG 21 F.C. TABS.,كوليروز 20 مجم 21 اقراص,2144917.0,89.8,ai_confirmed,ai_verified,0.0,
56250,CHOLEROSE 5 MG 14 TAB,CHOLEROSE 5 MG 14 F.C.TAB.,كوليروز 5 مجم 14 اقراص,904720.0,91.3,algo_match,brand_index,,
83656,CHOLEROSE PLUS 10/10 MG 28 F.C TABS,CHOLEROSE PLUS 10 / 10 MG 28 F.C.TABS,كوليروز بلس 10 / 10 مجم 28 اقراص,2313513.0,94.4,algo_match,brand_index,,
83794,CHOLEROSE PLUS 20/10MG 28 TABS,CHOLEROSE PLUS 5 / 10 MG 28 TAB,كوليروز بلس 10 / 5 مجم 28 اقراص,,90.3,algo_match,brand_index,,
86542,CHOLEROSE PLUS 40/10 MG 28 TABS,CHOLEROSE PLUS 5 / 10 MG 28 TAB,كوليروز بلس 10 / 5 مجم 28 اقراص,,80.6,ai_confirmed,ai_verified,0.0,
87957,CHOLETRIX-D3 1000 IU ORAL DROPS 20ML,,,,,,no_match,,
83067,CHOLETRIX-D3 400 IU ORAL DROPS 20ML,,,,,,no_match,,
82723,CHOLETRIX D3 1000 I.U 20TABS,CHOLETRIX D 3 1000 IU 20 CHEW. TABS,كوليتريكس د 3 1000 وحده 20 اقراص,2160884.0,87.5,ai_confirmed,ai_verified,0.0,
81797,CHOLETRIX D3 ORAL DROPS 10ML,CHOLETRIX D 3 400 IU ORAL DROPS 10 ML,كوليتريكس د 3 400 وحده قطره 10 مل,949215.0,89.6,ai_confirmed,ai_verified,0.0,
55537,CHONDROGEN 20 TAB,CHONDROGEN 20 F.C.TAB.,كوندروجين 20 اقراص,2437139.0,89.5,ai_confirmed,ai_verified,0.0,
60563,CHORIONIC GONADOTROPHIN 5000 AMP,CHORIONIC GONADOTROPHIN 5000 I.U AMP. I.M.,كوريونك جونادوتروفين 5000 وحده امبول,,88.9,ai_confirmed,ai_verified,0.0,
74177,CHROMAX 60 CAP,CHROMAX 60 CAPSULES,كرومكس 60 كبسول,1545501.0,84.8,ai_confirmed,ai_verified,0.0,
74228,CHROMITRON 30 CAP,CHROMITRON 30 CAPS.,كروميترون 30 كبسول,2406968.0,97.1,algo_match,brand_index,,
74805,CHROMIUM MEPACO CAP,CHROMIUM MEPACO 20 CAPS,كروميوم ميباكو 20 كبسول,2347046.0,90.5,algo_match,brand_index,,
59839,CHROMIUM PICOLINATE 800 MCG 90 CAP (puritans),,,,,,no_match,,
54547,CIALIS 20 MG 2 TAB,CIALIS 20 MG 2 F.C. TAB.,سياليس 20 مجم 2 اقراص,1044720.0,90.0,algo_match,brand_index,,
73655,CIALIS 20 MG 4TAB,CIALIS 20 MG 4 F.C. TAB.,سياليس 20 مجم 4 اقراص,2190450.0,90.0,algo_match,brand_index,,
74994,CIALIS 30 TAB IMP,,,,,,no_match,,
80372,CIALONG 20MG 4TABS,CIALONG 20 MG 4 F.C.TABS.,سيالونج 20 مجم 4 اقراص,,90.9,algo_match,brand_index,,
85003,CIALONG 5 MG 30 TABS,CIALONG 5 MG 30 F.C.TABS,سيالونج 5 مجم 30 اقراص,,90.9,algo_match,brand_index,,
81297,CICASILVER SPRAY,CICASILVER TOPICAL SPRAY 125 ML,سيكاسيلفر بخاخ موضعي 125 مل,1439121.0,100.0,algo_match,token_set_ratio,,
44159,CIDAMEX 250 MG 20 TABS.,CIDAMEX 250 MG 20 TAB.,سيدامكس 250 مجم 20 اقراص,1993860.0,97.7,algo_match,brand_index,,
28674,CIDODIAN AMP,,,,,,no_match,,
75011,CIDOLUT DEPOT 250 MG AMP,CIDOLUT DEPOT 250 MG 1 AMP.,سيدولوت ديبوت 250 مجم 1 امبول,,96.0,algo_match,brand_index,,
74598,CIDOLUT NOR 20 TAB,,,,,,no_match,,
91448,CIDOLUT NOR 5MG 30TABS,CIDOLUT NOR 5 MG 30 TAB,سيدولوت نور 5 مجم 36,2567736.0,97.9,algo_match,brand_index,,
49675,CIDOPHAGE 1000 MG 20 TAB,CIDOPHAGE 1000 MG 20 F.C. TABS,سيدوفاج 1000 مجم 20 اقراص,,90.6,algo_match,brand_index,,
85757,CIDOPHAGE 1000 MG 30 TAB,CIDOPHAGE 1000 MG 30 F.C. TABS,سيدوفاج 1000 مجم 30 اقراص,2379146.0,90.6,algo_match,brand_index,,
CID,CIDOPHAGE 500 MG 500 TAB,CIDOPHAGE 500 MG 50 STRIPES,سيدوفاج 500 مجم 50 شريط,903991.0,82.4,ai_confirmed,ai_verified,0.0,
2041,CIDOPHAGE 850MG 60 F.C. TABS,,,,,,no_match,,
26597,CIDOTESTONE 250MG AMP,CIDOTESTONE 250 MG AMP.,سيدوتستون 250 مجم امبول,,100.0,algo_match,brand_index,,
67340,CILOSORT 100 MG 30 TAB,CILOSORT 100 MG 30 TAB.,سيلوسورت 100 مجم 30 اقراص,2343913.0,100.0,algo_match,brand_index,,
74942,CINACALCET 30 MG 10 TAB,CINACALCET 30 MG 10 F.C.TAB.,سيناكالسيت 30 مجم 10 اقراص,2145098.0,92.0,algo_match,brand_index,,
88501,CINACALCET 60 MG 10 F.C. TAB,CINACALCET 60 MG 10 F.C. TAB.,سيناكالسيت 60 مجم 10 اقراص,1547813.0,100.0,algo_match,brand_index,,
21604,CINNARIZINE 25MG TAB,CINNARIZINE 25 MG 20 TAB.,سيناريزين 25 مجم 20 اقراص,2142482.0,93.3,algo_match,brand_index,,
22585,CINNARIZINE 75MG CAP,CINNARIZINE 75 MG 20 CAPS.,سيناريزين 75 مجم 20 اقراص,2409729.0,91.3,algo_match,brand_index,,
79190,CINOFLOKEEN 500 MG 5 F.C.TABS.,CINOFLOKEEN 500 MG 5 F.C. TABS.,سينوفلوكين 500 مجم 5 اقراص,2313246.0,100.0,algo_match,brand_index,,
ASDFSAF,CIPALAFIL 20 MG 12 TABS,CIPALAFIL 20 MG 12 TABS.,سيبالافيل 20 مجم 12 اقراص,2675439.0,100.0,algo_match,brand_index,,
82592,CIPALAFIL 5MG 30TABS,CIPALAFIL 5 MG 30 TABS.,سيبالافيل 5 مجم 30 اقراص,2145763.0,100.0,algo_match,brand_index,,
77354,CIPAZOLE FORTE 2-TAB,,,,,,no_match,,
90460,CIPOROFLOXACIN 500MG 10TAB,,,,,,no_match,,
85293,CIPRA-PRO 10MG 30 TABLETS,CIPRAPRO 10 MG 30 F.C.TABS,سيبرابرو 10 مجم 30 اقراص,2145599.0,84.6,ai_confirmed,ai_verified,0.0,
27941,CIPRALEX 10 MG 28 CAP,CIPRALEX 10 MG 28 F.C. TAB.,سيبرالكس 10 مجم 28 اقراص,,82.6,ai_confirmed,ai_verified,0.0,
46979,CIPRAMAX 40 MG 10 TAB,CIPRAMAX 40 MG 10 F.C. TAB.,سيبراماكس 40 مجم 10 اقراص,,91.3,algo_match,brand_index,,
60650,CIPRO 500 MG 10 TAB,CIPRO 500 MG 10 F.C.TAB.,سيبرو 500 مجم 10 اقراص,1023371.0,90.5,algo_match,brand_index,,
8635,CIPRO OTIC DROPS 10 ML,,,,,,no_match,,
1224,CIPROCIN 250MG TAB,CIPROCIN 250 MG 10 F.C. TAB.,سيبروسين 250 مجم 10 اقراص,2552392.0,84.4,ai_confirmed,ai_verified,0.0,
73494,CIPROCIN 500MG 10TAB,CIPROCIN 500 MG 10 F.C.TAB.,سيبروسين 500 مجم 10 اقراص,2470114.0,91.7,algo_match,brand_index,,
74287,CIPROCIN 750 MG 10 TAB,CIPROCIN 750 MG 10 F.C. TAB.,سيبروسين 750 مجم 10 اقراص,2380938.0,91.7,algo_match,brand_index,,
18670,CIPROCIN DROPS,CIPROCIN 0.3 % EYE / EAR DROPS 5 ML,سيبروسين 0.3 % قطره للعين / الاذن 5 مل,2445331.0,100.0,algo_match,token_set_ratio,,
21246,CIPROCIN EYE OINTMENT 5 GM,CIPROCIN 0.3 % EYE OINT. 5 GM,سيبروسين 0.3 % مرهم للعين 5 جم,2636035.0,81.5,ai_confirmed,ai_verified,0.0,
59904,CIPRODIAZOLE 20 TAB,CIPRODIAZOLE 500 / 500 MG 20 F.C. TABS.,سيبروديازول 500 / 500 مجم 20 اقراص,2319789.0,88.2,ai_confirmed,ai_verified,0.0,
73649,CIPROFAR 500MG TAB,CIPROFAR 500 MG 10 F.C.TAB.,سيبروفار 500 مجم 10 اقراص,2313193.0,84.4,ai_confirmed,ai_verified,0.0,
73780,CIPROFAR 750MG 10 TAB,CIPROFAR 750 MG 10 F.C. TAB.,سيبروفار 750 مجم 10 اقراص,2475408.0,91.7,algo_match,brand_index,,
17108,CIPROFAR DROPS,,,,,,no_match,,
4839,CIPROFLOXACIN 250MG TAB,,,,,,no_match,,
61876,CIPROFLOXACIN 500MG 10TAB (organo),,,,,,no_match,,
4852,CIPROFLOXACIN 500MG TAB,,,,,,no_match,,
62124,CIPROFLOXACIN 750 MG 10 TAB,,,,,,no_match,,
5284,CIPROFLOXACIN VIAL,CIPROFLOXACIN 200 MG / 100 ML VIAL,سيبروفلوكساسين 200 مجم / 100 مل امبول,,100.0,algo_match,token_set_ratio,,
88399,CIPROFLOXMET 500/500MG 20 F.C.TABS.,CIPROFLOXMET 500 MG 20 TAB,سيبروفلوكساميت 500 مجم 20 اقراص,2171279.0,85.2,ai_confirmed,ai_verified,0.0,
87464,CIPROFLXACIN 500 MG HP 10 F.C. TABS,,,,,,no_match,,
73915,CIPROMEGA 1 GM XL 14 TAB,CIPROMEGA XL 1000 MG 14 EXT. REL. F.C.TAB.,سيبروميجا اكس ال 1000 مجم 14 اقراص,903962.0,88.4,ai_confirmed,ai_verified,0.0,
73292,CIPROMEGA 500 MG XL 10 TAB,CIPROMEGA XL 500 MG 10 EXT. REL. F.C.TAB.,سيبروميجا اكس ال 500 مجم 10 اقراص,903964.0,81.2,ai_confirmed,ai_verified,0.0,
47926,CIPROQUIN 5O0 MG 10 TABS,,,,,,no_match,,
79189,CIPROQUIN 750MG 10 F.C. TAB.,CIPROQUIN 750 MG 10 F.C. TAB.,سيبروكين 750 مجم 10 اقراص,903961.0,100.0,algo_match,brand_index,,
67462,CIPROXASON DROPS,,,,,,no_match,,
88982,CIPROXASON OTIC SUSP. 15 ML DROPS,CIPROXASON OTIC SUSP. 15 ML DROPS,سيبروكسازون قطره 15 مل,,100.0,algo_match,brand_index,,
47559,CIPROXIL XL 500MG 10 TAB,CIPROXIL XL 500 MG S.R. 10 F.C.TAB.,سيبروكسيل اكس ال 500 مجم 10 اقراص,2565267.0,86.2,ai_confirmed,ai_verified,0.0,
84424,CIRA PANTHENOL 30GM CREAM,CIRA PANTHENOL CREAM 30 GM,شيرا بانثينول كريم 30 جم,1657863.0,100.0,algo_match,brand_index,,
89194,CISTAPRONT C SYRUP 120 ML,CISTAPRONT C SYRUP 120 ML,سيستابرونت سي شراب 120 مل,1146847.0,100.0,algo_match,brand_index,,
73245,CITALO 20 MG 14 TAB,CITALO 20 MG 14 F.C.TAB.,سيتالو 20 مجم 14 اقراص,2495443.0,90.5,algo_match,brand_index,,
28732,CITALO 40 MG 30 TABS,CITALO 40 MG 30 F.C.TAB.,سيتالو 40 مجم 30 اقراص,2145831.0,88.4,ai_confirmed,ai_verified,0.0,
74922,CITALO SYP 120ML.,,,,,,no_match,,
55899,CITALOMEP 20 MG 7 TAB,CITALOMEP 20 MG 7 F.C.TAB.,سيتالوميب 20 مجم 7 اقراص,,91.3,algo_match,brand_index,,
59172,CITAPRONEX 10 MG 14 TAB,CITAPRONEX 10 MG 14 F.C.TAB.,سيتابرونكس 10 مجم 14 اقراص,2127476.0,92.0,algo_match,brand_index,,
59171,CITAPRONEX 20 MG 14 TAB,CITAPRONEX 20 MG 14 F.C. TABS.,سيتابرونكس 20 مجم 14 اقراص,948683.0,90.2,algo_match,brand_index,,
59173,CITAPRONEX 5MG 14 TAB,CITAPRONEX 5 MG 14 F.C.TAB.,سيتابرونكس 5 مجم 14 اقراص,903970.0,91.7,algo_match,brand_index,,
89845,CITOVILA 250 MG DROPS,CITOVILA 250 MG ORAL DROPS 30 ML,سيتوفيلا 250 مجم قطره بالفم 30 مل,2563108.0,100.0,algo_match,token_set_ratio,,
61292,CITRA FORTE GRANULES 280 GM,,,,,,no_match,,
19994,CITROPANTHEN CREAM,CITROPANTHEN CREAM 30 GM,ستروبانتين كريم 30 جم,2353370.0,85.7,ai_confirmed,ai_verified,0.0,
63256,CLARIKAN SR 500 MG 14TAB,CLARIKAN S.R. 500 MG 14 F.C. TAB.,كلاريكان اس ار 500 مجم 14 اقراص,1804613.0,87.3,ai_confirmed,ai_verified,0.0,
79188,CLARITHRO 250MG 14 F.C. TAB.,CLARITHRO 250 MG 14 F.C.TAB.,كلاريثرو 250 مجم 14 اقراص,2500247.0,100.0,algo_match,brand_index,,
77489,CLARITHRO 500 MG 14 TABS,CLARITHRO 500 MG 14 F.C. TAB.,كلاريثرو 500 مجم 14 اقراص,1487916.0,90.2,algo_match,brand_index,,
74291,CLARITINE 20 TAB,CLARITINE 10 MG 20 TAB.,كلاريتين 10 مجم 20 اقراص,,84.2,ai_confirmed,ai_verified,0.0,
91669,CLARITINE ALLERGY 10 MG 30 CHEWABLE TAB,,,,,,no_match,,
91670,CLARITINE ALLERGY 5MG 30 CHEWABLE TAB,,,,,,no_match,,
73231,CLARITINE SYRUP 100 ML,CLARITINE 1 MG / ML SYRUP 100 ML,كلاريتين 1 مجم / مل شراب 100 مل,1872973.0,81.5,ai_confirmed,ai_verified,0.0,
86459,CLARY CONDITIONER 300 ML,,,,,,no_match,,
84411,CLARY HAIR MIST 200 ML,CLARY HAIR MIST 200 ML,كلاري بخاخ معطر للشعر 200 مل,2289756.0,100.0,algo_match,brand_index,,
67298,CLATEX 75 MG 30 TAB,CLATEX 75 MG 30 F.C.TAB.,كلاتكس 75 مجم 30 اقراص,1382013.0,90.5,algo_match,brand_index,,
81095,CLAVIMOX 1 GM 12 TABS,CLAVIMOX 1 GM 12 F.C.TABS.,كلافيموكس 1 جم 12 اقراص,904620.0,91.3,algo_match,brand_index,,
75753,CLAVIMOX 228.5 MG/5 ML SUSP 75 ML,,,,,,no_match,,
68945,CLAVIMOX 457 MG/5 ML SUSP 75 ML,CLAVIMOX 642.9 MG / 5 ML PD. FOR ORAL SUSP. 75 ML,كلافيموكس 642.9 مجم / 5 مل 75 مل,2475423.0,80.9,ai_confirmed,ai_verified,0.0,
75840,CLAVIMOX 625 GM 12 TAB,CLAVIMOX 625 MG 12 F.C. TAB.,كلافيموكس 625 مجم 12 اقراص,1685401.0,87.5,ai_confirmed,ai_verified,0.0,
83084,CLAVIMOX 642.9 SUSP,CLAVIMOX 642.9 MG / 5 ML PD. FOR ORAL SUSP. 75 ML,كلافيموكس 642.9 مجم / 5 مل 75 مل,2475423.0,100.0,algo_match,token_set_ratio,,
46821,CLAWASH LOTION,CLAWASH LOTION 120 ML,كلاوش لوسيون 120 مل 40,2653639.0,80.0,ai_confirmed,ai_verified,0.0,
55772,CLEAR AIR 10MG 14 TAB,CLEAR AIR 10 MG 14 TAB.,كلير اير 10 مجم 14 اقراص,1467456.0,100.0,algo_match,brand_index,,
