code,drug_name,matched_product_name_en,matched_product_name_ar,matched_store_product_id,match_score
82410,ERASTAPEX TRIO 20M/5M/12.5M 30FILM TALETS,,,,
83513,ERASTAPEX TRIO 40/5/12.5,,,,
79551,ERDOLYTIC 20 CAPSULES,,,,
81592,ERDOSOLVINE 300 MG 10 CAPS,ERDOSOLVINE 300 MG 10 CAPS.,اردوسولفين 300 مجم 10 كبسول,2128657,100.0
E,EREC 100 MG 12 TAB,,,,
72947,ERECTALIS 20 MG 2 F.C. TABS.,ERECTALIS 20 MG 2 F.C. TAB.,اريكتاليس 20 مجم 2 اقراص,2145166,98.0
91313,ERECTALIS 20 MG 4 F.C.TABS,ERECTALIS 20 MG 4 F.C. TAB,اريكتاليس 20 مجم 4 اقراص,2435046,98.0
91807,ERECTALIS 5MG 30TABS,,,,
84612,ERECTAMAX 20 2 TAB,,,,
89606,erectamax 20mg 4tab,,,,
87964,ERECTOBACK 20 MG 2 F.C TABLETS,,,,
86781,ERGOPRENO 600.000 I.U./1.5ML 3 I.M./ORAL AMP,,,,
89613,ERRICOVAN 20 TABS,ERRICOVAN 20 TAB,اريكوفان 20 اقراص,1860663,97.0
85294,ESCANOR VIT 20 TABS,,,,
61239,ESCITALOBORG 20 MG 10 TAB,ESCITALOBORG 20 MG 10 TABS.,اسيتالوبرج 20 مجم 10 اقراص,2126737,98.0
82998,escitapram 20m,,,,
87397,esctikana10 mg 28 tab,,,,
75322,ESLIZEPINE 400 MG 20 TAB,ESLIZEPINE 400 MG 20 TABS.,ايزليزيبين 400 مجم 20 اقراص,1425724,98.0
68763,ESLIZEPINE 800 MG 20 TAB,ESLIZEPINE 400 MG 20 TABS.,ايزليزيبين 400 مجم 20 اقراص,1425724,93.9
65942,ESMATAC 20 MG 14 CAP,ESMATAC 20 MG DR 14 CAPS.,ازماتاك 20 مجم 14 كبسول,2128466,90.9
81679,ESMATAC 40 MG 28 GELATIN CAPS,,,,
64443,ESMOPUMP 20 MG 14 TAB,,,,
57674,ESMOPUMP 40 MG 14 TAB,,,,
6562266,ESMORAP 10 MG,,,,
75039,ESMORAP 20 MG 14 CAP,ESMORAP 40 MG 14 CAPS.,ازموراب 40 مجم 14 كبسول,2149282,92.7
74048,ESMORAP 40 MG 14 CAP,ESMORAP 40 MG 14 CAPS.,ازموراب 40 مجم 14 كبسول,2149282,97.6
86400,ESMORAP 40 MG POWDER FOR SOLUTION,,,,
68762,ESOGERDAZOLE 40 MG MG DR 14 CAP,ESOGERDAZOLE 40 MG DR. 14 CAPS.,ايزوجيردازول 40 مجم 14 كبسول,1428179,93.3
85284,ESOMEPRAZOLE-EVA 40MG 20 E.C. TABS.,,,,
85698,ESOMEPRAZOLE 20 MG 20 TAB,,,,
81146,ESOMIUM 40MG 14 S.R. CAPS.,,,,
90441,ESOVAXOLE 40MG 28TAB,,,,
83129,ESSENTIALE 300MG 30CAPS,,,,
84772,ESTERO-MAP 20 MG 30 TABS,,,,
83016,ESTERO - MAP 10 MG 30 TAb,,,,
47769,ESTIKAN 10MG TAB,,,,
